buld_nm,승강기번호,주소,고장,고장일자,,sido,sigungu,buld_nm,,,,,,,,
신정5차현대아파트,158-01478,서울특별시 양천구 신정로 300 (신정동),Y,2009.8.11,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01490,서울특별시 양천구 신정로 300 (신정동),Y,2009.3.6,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01490,서울특별시 양천구 신정로 300 (신정동),Y,2009.3.4,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01480,서울특별시 양천구 신정로 300 (신정동),Y,2011.11.26,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01478,서울특별시 양천구 신정로 300 (신정동),Y,2011.6.17,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01477,서울특별시 양천구 신정로 300 (신정동),Y,2009.1.11,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01489,서울특별시 양천구 신정로 300 (신정동),Y,2009.12.22,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01486,서울특별시 양천구 신정로 300 (신정동),Y,2008.8.7,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01490,서울특별시 양천구 신정로 300 (신정동),Y,2009.4.12,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01477,서울특별시 양천구 신정로 300 (신정동),Y,2009.1.14,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01479,서울특별시 양천구 신정로 300 (신정동),Y,2008.11.18,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01491,서울특별시 양천구 신정로 300 (신정동),Y,2008.8.29,,서울특별시,양천구,신정로,,,,,,,,
신정5차현대아파트,158-01480,서울특별시 양천구 신정로 300 (신정동),Y,2008.10.25,,서울특별시,양천구,신정로,,,,,,,,
산곡한신휴아파트,403-02704,인천광역시 부평구 마장로220번길 13 (산곡동),Y,2012.11.26,,인천광역시,부평구,마장로220번길,,,,,,,,
신흥대림아파트,400-01397,인천광역시 중구 인중로 114 (신흥동1가),Y,2015.6.13,,인천광역시,중구,인중로,,,,,,,,
(주)에스엠퍼스트프라자,614-02484,부산광역시 부산진구 신천대로62번길 77 (부전동),Y,2017.10.5,,부산광역시,부산진구,신천대로62번길,,,,,,,,
성신파크뷰아파트,400-01548,"인천광역시 중구 개항로45번길 21-27  (내동, 성신파크뷰아파트)",Y,2013.7.18,,인천광역시,중구,개항로45번길,,,,,,,,
두산위브센티움,135-09269,서울특별시 강남구 테헤란로83길 14 (삼성동),Y,2011.11.22,,서울특별시,강남구,테헤란로83길,,,,,,,,
삼환아르누보1차,135-09281,서울특별시 강남구 역삼로 204 (역삼동),Y,2012.7.22,,서울특별시,강남구,역삼로,,,,,,,,
효동현대아파트,300-00524,대전광역시 동구 대전로 646 (효동),Y,2014.5.28,,대전광역시,동구,대전로,,,,,,,,
효동현대아파트,300-00531,대전광역시 동구 대전로 646 (효동),Y,2011.8.9,,대전광역시,동구,대전로,,,,,,,,
디자인페이지 호텔(가자아이),361-01249,충청북도 청주시 흥덕구 경산로9번길 10 (가경동),Y,2014.7.18,,충청북도,청주시,흥덕구,,,,,,,,
디자인페이지 호텔(가자아이),361-01249,충청북도 청주시 흥덕구 경산로9번길 10 (가경동),Y,2010.5.11,,충청북도,청주시,흥덕구,,,,,,,,
첨단벽산아파트,506-01057,광주광역시 광산구 첨단중앙로181번길 16 (월계동),Y,2014.7.10,,광주광역시,광산구,첨단중앙로181번길,,,,,,,,
첨단벽산아파트,506-01060,광주광역시 광산구 첨단중앙로181번길 16 (월계동),Y,2014.4.15,,광주광역시,광산구,첨단중앙로181번길,,,,,,,,
첨단벽산아파트,506-01061,광주광역시 광산구 첨단중앙로181번길 16 (월계동),Y,2013.12.23,,광주광역시,광산구,첨단중앙로181번길,,,,,,,,
첨단벽산아파트,506-01056,광주광역시 광산구 첨단중앙로181번길 16 (월계동),Y,2011.7.3,,광주광역시,광산구,첨단중앙로181번길,,,,,,,,
첨단벽산아파트,506-01056,광주광역시 광산구 첨단중앙로181번길 16 (월계동),Y,2011.6.25,,광주광역시,광산구,첨단중앙로181번길,,,,,,,,
강변건영아파트,133-01601,서울특별시 성동구 왕십리로 36 (성수동1가),Y,2012.8.30,,서울특별시,성동구,왕십리로,,,,,,,,
풍림1차아파트,429-02835,"경기도 시흥시 월곶중앙로70번길 11 , 관리사무실 (월곶동，월곶동풍림1차아파트)",Y,2011.5.4,,경기도,시흥시,월곶중앙로70번길,(월곶동，월곶동풍림1차아파트),,,,,,,
풍림1차아파트,429-02835,"경기도 시흥시 월곶중앙로70번길 11 , 관리사무실 (월곶동，월곶동풍림1차아파트)",Y,2011.5.4,,경기도,시흥시,월곶중앙로70번길,(월곶동，월곶동풍림1차아파트),,,,,,,
신화2차빌딩,402-01652,인천광역시 남구 학익소로61번길 21-11 (학익동),Y,2012.6.25,,인천광역시,남구,학익소로61번길,,,,,,,,
현대아트리움,680-02784,울산광역시 남구 삼산로93번길 28 (달동),Y,2010.8.7,,울산광역시,남구,삼산로93번길,,,,,,,,
행복의아침아파트,730-02504,경상북도 구미시 금오대로10길 48 (오태동),Y,2011.2.7,,경상북도,구미시,금오대로10길,,,,,,,,
골든빌3차오피스텔,121-02342,서울특별시 마포구 월드컵북로12안길 84 (성산동),Y,2010.8.5,,서울특별시,마포구,월드컵북로12안길,,,,,,,,
시티프라자,402-01864,인천광역시 남구 미추홀대로614번길 3 (주안동),Y,2012.4.17,,인천광역시,남구,미추홀대로614번길,,,,,,,,
동아일보사(주),120-01078,서울특별시 서대문구 충정로 29 (충정로3가),Y,2012.8.7,,서울특별시,서대문구,충정로,,,,,,,,
드래곤밸리/서종실업,404-01069,인천광역시 서구 염곡로15번길 17-1 (가좌동),Y,2013.2.20,,인천광역시,서구,염곡로15번길,,,,,,,,
민속마을쌍용아파트,446-00797,경기도 용인시 기흥구 사은로126번길 10  (보라동),Y,2017.6.24,,경기도,용인시,기흥구,,,,,,,,
(주)쥬네쓰,360-01236,충청북도 청주시 상당구 상당로81번길 33 (북문로1가),Y,2015.8.9,,충청북도,청주시,상당구,,,,,,,,
광주운남주공6단지입주자대표회의,506-01407,"광주광역시 광산구 목련로153번길 134  (운남동, 주공6단지아파트)",Y,2010.12.19,,광주광역시,광산구,목련로153번길,,,,,,,,
서울교통공사6호선동묘앞역,110-02573,서울특별시 종로구 지봉로 24 (숭인동),Y,2011.1.13,,서울특별시,종로구,지봉로,,,,,,,,
부강주택관리(주)김제부영5차아파트,576-00133,전라북도 김제시 하동1길 79-1 (하동),Y,2014.10.12,,전라북도,김제시,하동1길,,,,,,,,
트윈프라자A,429-02233,"경기도 시흥시 비둘기공원7길 39 , 관리사무실 (대야동)",Y,2012.5.10,,경기도,시흥시,비둘기공원7길,(대야동),,,,,,,
명산그린빌아파트,158-02188,"서울특별시 양천구 남부순환로 565 (신월동, 명산그린빌)",Y,2011.3.15,,서울특별시,양천구,남부순환로,,,,,,,,
에벤에셀빌딩,570-01463,전라북도 익산시 고현로 114 (모현동1가),Y,2011.9.15,,전라북도,익산시,고현로,,,,,,,,
아마빌레모텔,704-03306,대구광역시 달서구 성서공단로15길 12 (호림동),Y,2011.9.15,,대구광역시,달서구,성서공단로15길,,,,,,,,
두루미빌딩,143-01389,서울특별시 광진구 천호대로 676 (구의동),Y,2010.11.4,,서울특별시,광진구,천호대로,,,,,,,,
파모소,135-12442,서울특별시 강남구 도산대로 427 (청담동),Y,2012.9.18,,서울특별시,강남구,도산대로,,,,,,,,
대우그린타워,611-02158,부산광역시 연제구 월드컵대로 343 (거제동),Y,2013.1.4,,부산광역시,연제구,월드컵대로,,,,,,,,
대우그린타워,611-02158,부산광역시 연제구 월드컵대로 343 (거제동),Y,2012.4.15,,부산광역시,연제구,월드컵대로,,,,,,,,
대우그린타워,611-02169,부산광역시 연제구 월드컵대로 343 (거제동),Y,2012.10.19,,부산광역시,연제구,월드컵대로,,,,,,,,
해동병원,606-00414,부산광역시 영도구 태종로 133 (봉래동3가),Y,2009.1.10,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00081,부산광역시 영도구 태종로 133 (봉래동3가),Y,2009.3.24,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00383,부산광역시 영도구 태종로 133 (봉래동3가),Y,2009.1.12,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00079,부산광역시 영도구 태종로 133 (봉래동3가),Y,2009.10.2,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00382,부산광역시 영도구 태종로 133 (봉래동3가),Y,2009.3.23,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00382,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.11.23,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00414,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.11.17,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00382,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.11.6,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00414,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.11.12,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00414,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.11.11,,부산광역시,영도구,태종로,,,,,,,,
해동병원,606-00414,부산광역시 영도구 태종로 133 (봉래동3가),Y,2008.5.13,,부산광역시,영도구,태종로,,,,,,,,
롯데케미칼주식회사,611-00088,부산광역시 연제구 중앙대로 1217  (거제동),Y,2013.4.21,,부산광역시,연제구,중앙대로,,,,,,,,
대륙빌라,608-00477,부산광역시 남구 유엔로157번나길 15 (대연동),Y,2013.8.19,,부산광역시,남구,유엔로157번나길,,,,,,,,
화신젠틀빌라,604-00987,부산광역시 사하구 사리로18번길 9-1 (괴정동),Y,2008.1.31,,부산광역시,사하구,사리로18번길,,,,,,,,
신공덕삼성1차아파트,121-01362,서울특별시 마포구 백범로37길 12 (신공덕동，신공덕1차삼성래미안아파트),Y,2015.1.27,,서울특별시,마포구,백범로37길,,,,,,,,
신공덕삼성1차아파트,121-01300,서울특별시 마포구 백범로37길 12 (신공덕동，신공덕1차삼성래미안아파트),Y,2014.7.3,,서울특별시,마포구,백범로37길,,,,,,,,
신공덕삼성1차아파트,121-01306,서울특별시 마포구 백범로37길 12 (신공덕동，신공덕1차삼성래미안아파트),Y,2012.11.12,,서울특별시,마포구,백범로37길,,,,,,,,
효성대림아파트,407-01401,인천광역시 계양구 안남로 583 (효성동，대림아파트),Y,2013.7.23,,인천광역시,계양구,안남로,,,,,,,,
탕정홍익아파트,336-00779,충청남도 아산시 탕정면 선문로 385 ,Y,2011.1.10,,충청남도,아산시,탕정면,,,,,,,,
탕정홍익아파트,336-00777,충청남도 아산시 탕정면 선문로 385 ,Y,2012.12.16,,충청남도,아산시,탕정면,,,,,,,,
한독아파트,134-01574,서울특별시 강동구 성내로18길 9 (성내동),Y,2012.5.7,,서울특별시,강동구,성내로18길,,,,,,,,
압구정고등학교,135-07913,서울특별시 강남구 압구정로39길 20 (압구정동),Y,2012.12.21,,서울특별시,강남구,압구정로39길,,,,,,,,
전주2차부영아파트,561-01265,전라북도 전주시 덕진구 무삼지로 40 (인후동1가),Y,2012.9.2,,전라북도,전주시,덕진구,,,,,,,,
전주2차부영아파트,561-01279,전라북도 전주시 덕진구 무삼지로 40 (인후동1가),Y,2012.12.16,,전라북도,전주시,덕진구,,,,,,,,
전주2차부영아파트,561-01265,전라북도 전주시 덕진구 무삼지로 40 (인후동1가),Y,2012.3.3,,전라북도,전주시,덕진구,,,,,,,,
전주2차부영아파트,561-01265,전라북도 전주시 덕진구 무삼지로 40 (인후동1가),Y,2011.8.27,,전라북도,전주시,덕진구,,,,,,,,
제일오피스텔,501-00172,광주광역시 동구 천변우로 339 (수기동),Y,2011.5.6,,광주광역시,동구,천변우로,,,,,,,,
제일오피스텔,501-00171,광주광역시 동구 천변우로 339 (수기동),Y,2013.1.15,,광주광역시,동구,천변우로,,,,,,,,
상계주공6단지아파트,139-01982,서울특별시 노원구 노해로 508 (상계동),Y,2010.10.9,,서울특별시,노원구,노해로,,,,,,,,
상계주공6단지아파트,139-05594,서울특별시 노원구 노해로 508 (상계동),Y,2011.8.7,,서울특별시,노원구,노해로,,,,,,,,
유니빌아파트,339-00224,세종특별자치시  조치원읍 신안새동네길 26-10 ,Y,2011.7.14,,세종특별자치시,조치원읍,신안새동네길,,,,,,,,
한빛테크놀서귀3차아파트,697-00217,제주특별자치도 서귀포시 김정문화로27번길 13-3 (강정동),Y,2011.1.10,,제주특별자치도,서귀포시,김정문화로27번길,,,,,,,,
서울교통공사 2호선 을지로3가역,100-04289,"서울특별시 중구 을지로 106 , 승강기담당자 (을지로3가)",Y,2013.6.26,,서울특별시,중구,을지로,(을지로3가),,,,,,,
(주)홈플러스대구점,702-01158,대구광역시 북구 중앙대로 543 (칠성동2가),Y,2017.3.9,,대구광역시,북구,중앙대로,,,,,,,,
(주)홈플러스대구점,702-01152,대구광역시 북구 중앙대로 543 (칠성동2가),Y,2016.8.22,,대구광역시,북구,중앙대로,,,,,,,,
(주)홈플러스대구점,702-01152,대구광역시 북구 중앙대로 543 (칠성동2가),Y,2016.8.15,,대구광역시,북구,중앙대로,,,,,,,,
청구성심병원,122-03563,서울특별시 은평구 통일로 873 (갈현동),Y,2012.10.31,,서울특별시,은평구,통일로,,,,,,,,
장안현대아파트,130-00523,서울특별시 동대문구 한천로 224 (장안동),Y,2014.6.26,,서울특별시,동대문구,한천로,,,,,,,,
밤섬예가클래식,121-05035,서울특별시 마포구 신수로2길 26 (현석동),Y,2013.6.10,,서울특별시,마포구,신수로2길,,,,,,,,
신내중앙하이츠아파트,131-00565,서울특별시 중랑구 봉화산로56길 123 (신내동),Y,2017.5.5,,서울특별시,중랑구,봉화산로56길,,,,,,,,
신내중앙하이츠아파트,131-00588,서울특별시 중랑구 봉화산로56길 123 (신내동),Y,2011.7.24,,서울특별시,중랑구,봉화산로56길,,,,,,,,
영진빌딩,132-01360,서울특별시 도봉구 노해로69길 21-11 (창동),Y,2010.12.6,,서울특별시,도봉구,노해로69길,,,,,,,,
창동주공1단지아파트,132-00376,서울특별시 도봉구 해등로 113 (창동),Y,2008.5.4,,서울특별시,도봉구,해등로,,,,,,,,
창동주공1단지아파트,132-00376,서울특별시 도봉구 해등로 113 (창동),Y,2008.5.3,,서울특별시,도봉구,해등로,,,,,,,,
창동주공1단지아파트,132-00376,서울특별시 도봉구 해등로 113 (창동),Y,2008.5.3,,서울특별시,도봉구,해등로,,,,,,,,
장안아파트,345-00026,충청남도 청양군 청양읍 청산로 35 ,Y,2016.3.22,,충청남도,청양군,청양읍,,,,,,,,
장안아파트,345-00026,충청남도 청양군 청양읍 청산로 35 ,Y,2014.9.25,,충청남도,청양군,청양읍,,,,,,,,
태성빌딩,429-02219,경기도 시흥시 군자로481번길 20 (거모동),Y,2014.1.8,,경기도,시흥시,군자로481번길,,,,,,,,
화평에어빌,400-01273,인천광역시 중구 신도시남로141번길 5-12  (운서동),Y,2007.4.14,,인천광역시,중구,신도시남로141번길,,,,,,,,
교동LH2단지아파트,210-01029,강원도 강릉시 가작로 85 (교동),Y,2011.5.16,,강원도,강릉시,가작로,,,,,,,,
상무골든타운,502-02044,광주광역시 서구 치평로 80 (치평동),Y,2012.2.12,,광주광역시,서구,치평로,,,,,,,,
(주)화인써키트,405-01304,인천광역시 남동구 남동대로79번길 71 (고잔동),Y,2010.5.22,,인천광역시,남동구,남동대로79번길,,,,,,,,
하나빌딩,540-01218,전라남도 순천시 충효로 144 (연향동),Y,2010.4.16,,전라남도,순천시,충효로,,,,,,,,
영동설계주공아파트,370-00051,충청북도 영동군 영동읍 눈어치로 22-10 ,Y,2011.11.7,,충청북도,영동군,영동읍,,,,,,,,
영동설계주공아파트,370-00051,충청북도 영동군 영동읍 눈어치로 22-10 ,Y,2011.12.29,,충청북도,영동군,영동읍,,,,,,,,
